wineId	country	description
123853	Croatia	This Croatian white is made from 100% Debit and has aromas of dried apricot, toasted brioche, peach and just a touch of cinnamon in the bouquet. The palate is generous, with delightful flavors of white and yellow peaches and fresh apricot nectar. It's aged for 24 months in French oak; 150 cases produced.
124450	Greece	A spicy, floral nose leads into flavors of peach and apple in this assertive Sauvignon Blanc. Dry, medium-bodied and full of fruit, the wine is a nice solo sip or can be paired with anything from grilled seafood to Asian cuisine.
124471	Greece	This rustic red starts with a nose of red berry, vanilla, pepper and mocha, followed by a full body of spicy dark chocolate, forest fruits and pepper. Pair with grilled meats.
124478	Greece	This white blend offers floral aromas and a medium-bodied array of honey, spice and citrus. Big enough to pair with richer seafood dishes.
124494	Hungary	Aromas of jasmine and honeysuckle entice your nose and flavors of lemon lime and apple cider excite your palate. This dry Hungarian Furmint has both a strong minerality and a crisp finish.
124758	Greece	Opulent aromas of Stargazer lily, toasted oak and fresh fruit lead this oak-aged white blend. On the palate, spicebox and toasted flavors mingle with citrus in this unique and full-bodied wine.
124869	Hungary	This Hungarian red blend is garnet in color, with aromas of red cherry and black berry and flavors of red cherry and pomegranate. The tannins are soft with a medium-length finish.
124931	Greece	Aromas of citrus, melon and orange blossom start this crisp, elegant white from Cephalonia. On the palate, bright flavors of lemon/lime and white peach are balanced with a stony minerality. A beautiful example of an ancient indigenous variety.
124961	Hungary	This Cab blend proves that Hungarian reds are becoming more of a contender on a global level. An enticing wave of pepper and wooded spice on the nose rolls into flavors of juicy red fruit, pepper, raspberry and wood on the tongue. The structure is solid but elegant, so though the wine can age, it's good to drink now. Balanced and stylish overall.
125079	Greece	Refreshing and friendly, this white is a great bargain and a consistent everyday sip. The nose starts with aromas of lemon, pear and spice, and on the palate, there's a delicate balance of acid and fruit. Flavorful and fun.
125385	Greece	This white blend offers aromas of melon, vanilla and mango, followed by a rich array of creamy white fruit and pineapple flavors. Balanced by a pronounced minerality and a touch of spice, it's a wine that will pair well with richer poultry and fish dishes.
125734	Hungary	Medium gold in the glass, this wine has a nose of Valencia orange, pear and kumquat. Flavors of lychee, kumquat and apricot mingle on the palate, remaining strong into the mineral-rich finish.
125749	Hungary	Apple blossoms and sweetpea notes accent fleshy sweet melon and roasted hazelnut flavors on this unctuous, full-bodied Hungarian dry white. Brisk lemony acidity and a bitter lemon pith note add balance and verve on the finish.
126058	Hungary	Aromatic of honeysuckle, fresh orange peel and rye, this dry Tokaj has all the waxy, honeyed characteristics of its sweet counterparts. This is brisk, with intense, lemony acidity and rippling minerality.
126099	Hungary	There's plenty of ripe, fleshy red fruit on the nose and palate of this red, accented by hints of black pepper and fresh green herb. Soft and easy drinking, it has gentle acidity and tannins.
126420	Greece	Spicy black pepper, smoke and crushed herb aromas give this red an exotic feel. On the palate, lush red berry flavors mingle with herbs, pepper and vanilla spice. A distinctive wine and a great partner to dried meats, olives and ripe cheeses.
126581	Hungary	This 100% Furmint has delightful aromas of vanilla, honeycomb and honeydew melon. It's creamy and elegant in the mouth with flavors of lemon curd and Key Lime pie.
126589	Slovenia	This blend of 70% Blaufränkisch, 20% Pinot Noir and 10% Zweigelt has aromas of cranberry, pomegranate and dried cherry with flavors of blackberry and red raspberry. There's a pleasant touch of spicy black pepper in the finish.
127296	Hungary	Aromas of butterscotch, honeyed apricot, beeswax and honeysuckle transfer seamlessly onto the palate and are joined by flavors of sweet golden raisins and vanilla caramel. There's nice balance between sweetness and acidity, and a delightful touch of creaminess graces the finish.
127344	Hungary	Deep ruby in the glass, this wine offers aromas of cherry cola, espresso and black cherry. Black plum flavors are enhanced by a medley of spice including cinnamon, clove and nutmeg. A strong network of tannins lingers on the palate into the persistent finish. Called Kekfrankos in Hungary, this grape is more commonly known as Blaufränkisch.
127539	Hungary	This well-made dry Furmint has a complex bouquet of citrus flowers, apple blossom and freshly cut white peach. In the mouth, there are flavors of peach, pineapple and passion fruit that dance on your tongue before the crisp acidic finish.
127626	Hungary	Aromas of jasmine and honeysuckle entice your nose and flavors of lemon lime and apple cider excite your palate. This dry Hungarian Furmint has both a strong minerality and a crisp finish.
127722	Hungary	This Hungarian red blend has smoke, charcuterie and black raspberry aromas. Black plum, smoked meat and black raspberry flavors mark the palate, which finishes in a surprising burst of tart cherry.
127839	Greece	Cinnamon, pepper and cedar lead on this elegant red. Flavors of toasted nut, smoke, and cocoa follow in a pert, clean wave. Pair with lamb, smoked meat or robust cheese.
127844	Greece	Clove, menthol, herb and spice give this fresh and distinctive red blend an indigenous edge. Toast, pepper, cinnamon spice and red cherry flavors are appealing and ageable. The Cabernet and Merlot add dimension.
127864	Greece	This easygoing wine starts with fresh fruit aromas and offers ripe melon and tropical fruit flavors on the palate. The wine has an undercurrent of acidity but overall is a full bodied pour. A nice patio choice and great with cheeses, fish.
127916	Hungary	This cherry-red wine is made from 100% Kadarka and has aromas of cherry, dried cherry, black pepper and cherry cola. It greets the palate with tastes of dark chocolate and tart dried cherry while finishingly lively.
127950	Greece	Cinnamon, vanilla, coffee and red berries on the nose are followed by flavors of pepper, cinnamon and forest berries in this plucky Syrah. Spicy with a spin of tart fruit, the wine nevertheless has a full-bodied feel.
127959	Greece	Spice, citrus and minerals typify the nose and palate of this fun white. Soft in style and easy drinking, it will pair well with salads, fruit and seafood.
128092	Greece	This blend of Sauvignon Blanc and Moschofilero offers floral aromas of rose, lemon blossom and a touch of spice. On the palate, the wine is focused with a floral flair. Tropical fruit, citrus and rose are layered but the wine finishes clean and with pep.
128279	Greece	Lemon and slate aromas give this wine an immediate poise, but there's much more complexity on the palate. Mineral-driven but full of fresh and full-bodied citrus, pineapple and grapefruit, the wine finishes with a chalky and brisk tidiness. A truly delicious expression of a very distinctive grape.
128446	Greece	Black cherry, vanilla and cedar on the nose of this confident blend are followed by refreshing, spicy flavors of plum, blackberry, cinnamon and cedar. This wine has a kick to it but the fruit's deep softness balances it out. A go-to red with true class.
128462	Greece	A nose of peach, nutmeg, toasted nut and honey leads this Viognier from Splitsa. On the palate, smooth waves of white fruit, orange blossom and honey are expressive but refreshing, thanks to the balanced acidity. A fun wine with class.
128638	Greece	Floral and exotic fruit aromas are followed by an elegant balance of white peach and citrus fruit flavors in this layered white. The wine is complex but lifted with refreshing acidity. The finish is a combination of lush fruit and spice.
129033	Greece	This innovative Cretan producer hits the mark with this pretty, fragrant white blend including the island's hallmark white, Vidiano. The nose is full of flowers, white peach fruit and rip citrus, while on the palate, an interplay of exotic fruit and minerality keep the wine focused but friendly. A great wine for spicy Indian cuisine or sushi.
